group,method,n_subjects,n,bias_cm,mae_cm,rmse_cm,r2
SUBJECT_LEVEL,per_image_horizon_left_right_mean,50,50,0.49324666862260896,1.3220280521280645,1.8035844767388651,0.986659573697679
SUBJECT_LEVEL,per_image_horizon_left_right_median,50,50,0.49324666862260896,1.3220280521280645,1.8035844767388651,0.986659573697679
SUBJECT_LEVEL,shared_horizon_left_right_mean,50,50,-9.494926442199931,9.578074131378434,11.716364138188164,0.4370336298450763
SUBJECT_LEVEL,shared_horizon_left_right_median,50,50,-9.494926442199931,9.578074131378434,11.716364138188164,0.4370336298450763
