group,method,n_subjects,n,bias_cm,mae_cm,rmse_cm,r2
SUBJECT_LEVEL,baseline_mean,50,50,2.5579538487363606e-15,11.747399999999997,15.758134001207123,-0.018371669500894416
SUBJECT_LEVEL,initial_height_subject_mean_raw,50,50,-9.674436036498975,19.280757905491914,20.417079497238127,-0.7095585134746585
SUBJECT_LEVEL,calibrated_initial_subject_mean,50,50,0.2778538460510416,10.97520030249924,14.10895199231957,0.18363149421353364
SUBJECT_LEVEL,ridge_subject_fusion,50,50,0.3904838673152213,8.570110030427994,11.29979828593468,0.476353611836167
